Active;Name ;Price tax excluded;Tax rules ID;Wholesale price;Reference #;Supplier;Manufacturer;EAN13;Width;Height;Depth;Weight;Tags (xyz...);Meta title;Meta keywords;URL rewritten;ID store
1;"Mishimoto '-16ORB to 1 1/4"" Hose Barb Aluminum Fitting, Black";23.15;78;12.7325;MMFT-16ORB-114BK;Resource Intl Automotive LT;Mishimoto;840197700082;5.08;5.08;5.08;0.02;"Mishimoto,'-16ORB,to,1,1/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-114BK,Mishimoto";"Mishimoto '-16ORB to 1 1/4"" Hose Barb Aluminum Fitting, Black";"Mishimoto,'-16ORB,to,1,1/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-114BK,Mishimoto";Mishimoto-MMFT-16ORB-114BK;3
1;Mishimoto '-16ORB to -12AN Aluminum Fitting, Black;15.43;78;8.4865;MMFT-16ORB-12BK;Resource Intl Automotive LT;Mishimoto;840197700099;5.08;5.08;5.08;0.02;Mishimoto,'-16ORB,to,-12AN,Aluminum,Fitting,,Black,MMFT-16ORB-12BK,Mishimoto;Mishimoto '-16ORB to -12AN Aluminum Fitting, Black;Mishimoto,'-16ORB,to,-12AN,Aluminum,Fitting,,Black,MMFT-16ORB-12BK,Mishimoto;Mishimoto-MMFT-16ORB-12BK;3
1;Mishimoto '-16ORB to -16AN Aluminum Fitting, Black;15.43;78;8.4865;MMFT-16ORB-16BK;Resource Intl Automotive LT;Mishimoto;840197700105;5.08;5.08;5.08;0.02;Mishimoto,'-16ORB,to,-16AN,Aluminum,Fitting,,Black,MMFT-16ORB-16BK,Mishimoto;Mishimoto '-16ORB to -16AN Aluminum Fitting, Black;Mishimoto,'-16ORB,to,-16AN,Aluminum,Fitting,,Black,MMFT-16ORB-16BK,Mishimoto;Mishimoto-MMFT-16ORB-16BK;3
1;"Mishimoto '-16ORB to 1"" Hose Barb Aluminum Fitting, Black";23.15;78;12.7325;MMFT-16ORB-1BK;Resource Intl Automotive LT;Mishimoto;840197700075;5.08;5.08;5.08;0.02;"Mishimoto,'-16ORB,to,1"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-1BK,Mishimoto";"Mishimoto '-16ORB to 1"" Hose Barb Aluminum Fitting, Black";"Mishimoto,'-16ORB,to,1"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-1BK,Mishimoto";Mishimoto-MMFT-16ORB-1BK;3
1;"Mishimoto '-16ORB to 3/4"" Hose Barb Aluminum Fitting, Black";23.15;78;12.7325;MMFT-16ORB-34BK;Resource Intl Automotive LT;Mishimoto;840197700068;5.08;5.08;5.08;0.02;"Mishimoto,'-16ORB,to,3/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-34BK,Mishimoto";"Mishimoto '-16ORB to 3/4"" Hose Barb Aluminum Fitting, Black";"Mishimoto,'-16ORB,to,3/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-16ORB-34BK,Mishimoto";Mishimoto-MMFT-16ORB-34BK;3
1;Mishimoto Aluminum -8AN to 1/4 NPT Fitting, Black;5.2;78;2.86;MMFT-ADA-0814;Resource Intl Automotive LT;Mishimoto;840197702642;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-8AN,to,1/4,NPT,Fitting,,Black,MMFT-ADA-0814,Mishimoto;Mishimoto Aluminum -8AN to 1/4 NPT Fitting, Black;Mishimoto,Aluminum,-8AN,to,1/4,NPT,Fitting,,Black,MMFT-ADA-0814,Mishimoto;Mishimoto-MMFT-ADA-0814;3
1;"Mishimoto Performance One-Way Check Valve, 3/4""";80.42;78;44.231;MMFT-CHKVLV-34;Resource Intl Automotive LT;Mishimoto;811580036323;5.08;5.08;5.08;0.02;"Mishimoto,Performance,One-Way,Check,Valve,,3/4"",MMFT-CHKVLV-34,Mishimoto";"Mishimoto Performance One-Way Check Valve, 3/4""";"Mishimoto,Performance,One-Way,Check,Valve,,3/4"",MMFT-CHKVLV-34,Mishimoto";Mishimoto-MMFT-CHKVLV-34;3
1;"Mishimoto 90 Degree Banjo Swivel M16x1.5 1/2"" Barbed Fitting";17.69;78;9.7295;MMFT-M16-10SBK;Resource Intl Automotive LT;Mishimoto;811580034268;2.54;2.54;2.54;0.23;"Mishimoto,90,Degree,Banjo,Swivel,M16x1.5,1/2"",Barbed,Fitting,MMFT-M16-10SBK,Mishimoto";"Mishimoto 90 Degree Banjo Swivel M16x1.5 1/2"" Barbed Fitting";"Mishimoto,90,Degree,Banjo,Swivel,M16x1.5,1/2"",Barbed,Fitting,MMFT-M16-10SBK,Mishimoto";Mishimoto-MMFT-M16-10SBK;3
1;"Mishimoto 2pcs M16x1.5 1/2"" Aluminum Catch Can Fitting, Black";10.4;78;5.72;MMFT-M16-12BK;Resource Intl Automotive LT;Mishimoto;840197706268;5.08;2.54;5.08;0.01;"Mishimoto,2pcs,M16x1.5,1/2"",Aluminum,Catch,Can,Fitting,,Black,MMFT-M16-12BK,Mishimoto";"Mishimoto 2pcs M16x1.5 1/2"" Aluminum Catch Can Fitting, Black";"Mishimoto,2pcs,M16x1.5,1/2"",Aluminum,Catch,Can,Fitting,,Black,MMFT-M16-12BK,Mishimoto";Mishimoto-MMFT-M16-12BK;3
1;"Mishimoto 2pcs M16x1.5 3/8"" Aluminum Catch Can Fitting, Black";10.4;78;5.72;MMFT-M16-38BK;Resource Intl Automotive LT;Mishimoto;840197706251;5.08;2.54;5.08;0.01;"Mishimoto,2pcs,M16x1.5,3/8"",Aluminum,Catch,Can,Fitting,,Black,MMFT-M16-38BK,Mishimoto";"Mishimoto 2pcs M16x1.5 3/8"" Aluminum Catch Can Fitting, Black";"Mishimoto,2pcs,M16x1.5,3/8"",Aluminum,Catch,Can,Fitting,,Black,MMFT-M16-38BK,Mishimoto";Mishimoto-MMFT-M16-38BK;3
1;Mishimoto M22 Dowty Seal Fitting to 10AN;11.44;78;6.292;MMFT-M22-10;Resource Intl Automotive LT;Mishimoto;840197707807;2.54;2.54;2.54;0;Mishimoto,M22,Dowty,Seal,Fitting,to,10AN,MMFT-M22-10,Mishimoto;Mishimoto M22 Dowty Seal Fitting to 10AN;Mishimoto,M22,Dowty,Seal,Fitting,to,10AN,MMFT-M22-10,Mishimoto;Mishimoto-MMFT-M22-10;3
1;"Mishimoto M27x2.0 to 3/4"" Hose Barb Aluminum Fitting, Black";11;78;6.05;MMFT-M27-34BK;Resource Intl Automotive LT;Mishimoto;811580034237;2.54;2.54;2.54;0.23;"Mishimoto,M27x2.0,to,3/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-M27-34BK,Mishimoto";"Mishimoto M27x2.0 to 3/4"" Hose Barb Aluminum Fitting, Black";"Mishimoto,M27x2.0,to,3/4"",Hose,Barb,Aluminum,Fitting,,Black,MMFT-M27-34BK,Mishimoto";Mishimoto-MMFT-M27-34BK;3
1;Mishimoto 45-Degree Push Lock Fitting, -10AN;22;78;12.1;MMFT-PL-1045;Resource Intl Automotive LT;Mishimoto;840197716687;5.08;2.54;7.62;0.02;Mishimoto,45-Degree,Push,Lock,Fitting,,-10AN,MMFT-PL-1045,Mishimoto;Mishimoto 45-Degree Push Lock Fitting, -10AN;Mishimoto,45-Degree,Push,Lock,Fitting,,-10AN,MMFT-PL-1045,Mishimoto;Mishimoto-MMFT-PL-1045;3
1;Mishimoto 90-Degree Push Lock Fitting, -10AN;22;78;12.1;MMFT-PL-1090;Resource Intl Automotive LT;Mishimoto;840197716731;5.08;2.54;7.62;0.02;Mishimoto,90-Degree,Push,Lock,Fitting,,-10AN,MMFT-PL-1090,Mishimoto;Mishimoto 90-Degree Push Lock Fitting, -10AN;Mishimoto,90-Degree,Push,Lock,Fitting,,-10AN,MMFT-PL-1090,Mishimoto;Mishimoto-MMFT-PL-1090;3
1;Mishimoto Straight Push Lock Fitting, -10AN;8;78;4.4;MMFT-PL-10S;Resource Intl Automotive LT;Mishimoto;840197716632;5.08;2.54;7.62;0.02;Mishimoto,Straight,Push,Lock,Fitting,,-10AN,MMFT-PL-10S,Mishimoto;Mishimoto Straight Push Lock Fitting, -10AN;Mishimoto,Straight,Push,Lock,Fitting,,-10AN,MMFT-PL-10S,Mishimoto;Mishimoto-MMFT-PL-10S;3
1;Mishimoto 90-Degree Push Lock Fitting, -6AN;16;78;8.8;MMFT-PL-690;Resource Intl Automotive LT;Mishimoto;840197716717;5.08;2.54;7.62;0.02;Mishimoto,90-Degree,Push,Lock,Fitting,,-6AN,MMFT-PL-690,Mishimoto;Mishimoto 90-Degree Push Lock Fitting, -6AN;Mishimoto,90-Degree,Push,Lock,Fitting,,-6AN,MMFT-PL-690,Mishimoto;Mishimoto-MMFT-PL-690;3
1;Mishimoto Straight Push Lock Fitting, -6AN;6;78;3.3;MMFT-PL-6S;Resource Intl Automotive LT;Mishimoto;840197716618;5.08;2.54;7.62;0.02;Mishimoto,Straight,Push,Lock,Fitting,,-6AN,MMFT-PL-6S,Mishimoto;Mishimoto Straight Push Lock Fitting, -6AN;Mishimoto,Straight,Push,Lock,Fitting,,-6AN,MMFT-PL-6S,Mishimoto;Mishimoto-MMFT-PL-6S;3
1;Mishimoto Aluminum -4AN to -6AN Reducer Fitting, Black;5.2;78;2.86;MMFT-RED-0406;Resource Intl Automotive LT;Mishimoto;840197702765;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-4AN,to,-6AN,Reducer,Fitting,,Black,MMFT-RED-0406,Mishimoto;Mishimoto Aluminum -4AN to -6AN Reducer Fitting, Black;Mishimoto,Aluminum,-4AN,to,-6AN,Reducer,Fitting,,Black,MMFT-RED-0406,Mishimoto;Mishimoto-MMFT-RED-0406;3
1;Mishimoto Replacement -06AN PTFE Fitting Ferrules, 5 pack;8.32;78;4.576;MMFT-RPF-06;Resource Intl Automotive LT;Mishimoto;840197708057;7.62;2.54;7.62;0.02;Mishimoto,Replacement,-06AN,PTFE,Fitting,Ferrules,,5,pack,MMFT-RPF-06,Mishimoto;Mishimoto Replacement -06AN PTFE Fitting Ferrules, 5 pack;Mishimoto,Replacement,-06AN,PTFE,Fitting,Ferrules,,5,pack,MMFT-RPF-06,Mishimoto;Mishimoto-MMFT-RPF-06;3
1;Mishimoto Aluminum -4AN 90 Degree Fitting, Black;9.36;78;5.148;MMFT-SW-04-90;Resource Intl Automotive LT;Mishimoto;840197702406;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-4AN,90,Degree,Fitting,,Black,MMFT-SW-04-90,Mishimoto;Mishimoto Aluminum -4AN 90 Degree Fitting, Black;Mishimoto,Aluminum,-4AN,90,Degree,Fitting,,Black,MMFT-SW-04-90,Mishimoto;Mishimoto-MMFT-SW-04-90;3
1;Mishimoto Aluminum -6AN 90 Degree Fitting, Black;9.36;78;5.148;MMFT-SW-06-90;Resource Intl Automotive LT;Mishimoto;840197702444;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-6AN,90,Degree,Fitting,,Black,MMFT-SW-06-90,Mishimoto;Mishimoto Aluminum -6AN 90 Degree Fitting, Black;Mishimoto,Aluminum,-6AN,90,Degree,Fitting,,Black,MMFT-SW-06-90,Mishimoto;Mishimoto-MMFT-SW-06-90;3
1;Mishimoto Aluminum PTFE -6AN 90 Degree Fitting, Black;16.65;78;9.1575;MMFT-SW-06P-90;Resource Intl Automotive LT;Mishimoto;840197707746;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,PTFE,-6AN,90,Degree,Fitting,,Black,MMFT-SW-06P-90,Mishimoto;Mishimoto Aluminum PTFE -6AN 90 Degree Fitting, Black;Mishimoto,Aluminum,PTFE,-6AN,90,Degree,Fitting,,Black,MMFT-SW-06P-90,Mishimoto;Mishimoto-MMFT-SW-06P-90;3
1;Mishimoto Aluminum PTFE -6AN Straight Fitting, Black;6.24;78;3.432;MMFT-SW-06P-ST;Resource Intl Automotive LT;Mishimoto;840197707685;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,PTFE,-6AN,Straight,Fitting,,Black,MMFT-SW-06P-ST,Mishimoto;Mishimoto Aluminum PTFE -6AN Straight Fitting, Black;Mishimoto,Aluminum,PTFE,-6AN,Straight,Fitting,,Black,MMFT-SW-06P-ST,Mishimoto;Mishimoto-MMFT-SW-06P-ST;3
1;Mishimoto Aluminum -8AN 90 Degree Fitting, Black;13.53;78;7.4415;MMFT-SW-08-90;Resource Intl Automotive LT;Mishimoto;840197702482;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-8AN,90,Degree,Fitting,,Black,MMFT-SW-08-90,Mishimoto;Mishimoto Aluminum -8AN 90 Degree Fitting, Black;Mishimoto,Aluminum,-8AN,90,Degree,Fitting,,Black,MMFT-SW-08-90,Mishimoto;Mishimoto-MMFT-SW-08-90;3
1;Mishimoto Aluminum PTFE -8AN 45 Degree Fitting, Black;18.73;78;10.3015;MMFT-SW-08P-45;Resource Intl Automotive LT;Mishimoto;840197707722;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,PTFE,-8AN,45,Degree,Fitting,,Black,MMFT-SW-08P-45,Mishimoto;Mishimoto Aluminum PTFE -8AN 45 Degree Fitting, Black;Mishimoto,Aluminum,PTFE,-8AN,45,Degree,Fitting,,Black,MMFT-SW-08P-45,Mishimoto;Mishimoto-MMFT-SW-08P-45;3
1;Mishimoto Aluminum PTFE -8AN 90 Degree Fitting, Black;18.73;78;10.3015;MMFT-SW-08P-90;Resource Intl Automotive LT;Mishimoto;840197707753;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,PTFE,-8AN,90,Degree,Fitting,,Black,MMFT-SW-08P-90,Mishimoto;Mishimoto Aluminum PTFE -8AN 90 Degree Fitting, Black;Mishimoto,Aluminum,PTFE,-8AN,90,Degree,Fitting,,Black,MMFT-SW-08P-90,Mishimoto;Mishimoto-MMFT-SW-08P-90;3
1;Mishimoto Aluminum PTFE -8AN Straight Fitting, Black;7.28;78;4.004;MMFT-SW-08P-ST;Resource Intl Automotive LT;Mishimoto;840197707692;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,PTFE,-8AN,Straight,Fitting,,Black,MMFT-SW-08P-ST,Mishimoto;Mishimoto Aluminum PTFE -8AN Straight Fitting, Black;Mishimoto,Aluminum,PTFE,-8AN,Straight,Fitting,,Black,MMFT-SW-08P-ST,Mishimoto;Mishimoto-MMFT-SW-08P-ST;3
1;Mishimoto Aluminum -10AN 180 Degree Fitting, Black;19.77;78;10.8735;MMFT-SW-10-180;Resource Intl Automotive LT;Mishimoto;840197702536;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-10AN,180,Degree,Fitting,,Black,MMFT-SW-10-180,Mishimoto;Mishimoto Aluminum -10AN 180 Degree Fitting, Black;Mishimoto,Aluminum,-10AN,180,Degree,Fitting,,Black,MMFT-SW-10-180,Mishimoto;Mishimoto-MMFT-SW-10-180;3
1;Mishimoto Aluminum -10AN 45 Degree Fitting, Black;11.44;78;6.292;MMFT-SW-10-45;Resource Intl Automotive LT;Mishimoto;840197702512;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-10AN,45,Degree,Fitting,,Black,MMFT-SW-10-45,Mishimoto;Mishimoto Aluminum -10AN 45 Degree Fitting, Black;Mishimoto,Aluminum,-10AN,45,Degree,Fitting,,Black,MMFT-SW-10-45,Mishimoto;Mishimoto-MMFT-SW-10-45;3
1;Mishimoto Aluminum -10AN 90 Degree Fitting, Black;11.44;78;6.292;MMFT-SW-10-90;Resource Intl Automotive LT;Mishimoto;840197702529;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-10AN,90,Degree,Fitting,,Black,MMFT-SW-10-90,Mishimoto;Mishimoto Aluminum -10AN 90 Degree Fitting, Black;Mishimoto,Aluminum,-10AN,90,Degree,Fitting,,Black,MMFT-SW-10-90,Mishimoto;Mishimoto-MMFT-SW-10-90;3
1;Mishimoto Aluminum -10AN Straight Fitting, Black;8.32;78;4.576;MMFT-SW-10-ST;Resource Intl Automotive LT;Mishimoto;840197702505;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-10AN,Straight,Fitting,,Black,MMFT-SW-10-ST,Mishimoto;Mishimoto Aluminum -10AN Straight Fitting, Black;Mishimoto,Aluminum,-10AN,Straight,Fitting,,Black,MMFT-SW-10-ST,Mishimoto;Mishimoto-MMFT-SW-10-ST;3
1;Mishimoto Aluminum -12AN 45 Degree Fitting, Black;16.65;78;9.1575;MMFT-SW-12-45;Resource Intl Automotive LT;Mishimoto;840197702550;10.16;3.81;10.16;0.06;Mishimoto,Aluminum,-12AN,45,Degree,Fitting,,Black,MMFT-SW-12-45,Mishimoto;Mishimoto Aluminum -12AN 45 Degree Fitting, Black;Mishimoto,Aluminum,-12AN,45,Degree,Fitting,,Black,MMFT-SW-12-45,Mishimoto;Mishimoto-MMFT-SW-12-45;3
1;Mishimoto Ford Focus RS Gas Pedal Spacer, 2016-2018;88.03;78;48.4165;MMGP-RS-16BK;Resource Intl Automotive LT;Mishimoto;748354033847;5.08;5.08;20.32;0.45;Mishimoto,Ford,Focus,RS,Gas,Pedal,Spacer,,2016-2018,MMGP-RS-16BK,Mishimoto;Mishimoto Ford Focus RS Gas Pedal Spacer, 2016-2018;Mishimoto,Ford,Focus,RS,Gas,Pedal,Spacer,,2016-2018,MMGP-RS-16BK,Mishimoto;Mishimoto-MMGP-RS-16BK;3
1;"Mishimoto Heat Defense Heat Protective Tape - 2"" x 15 Roll";33.7;78;18.535;MMGRT-215;Resource Intl Automotive LT;Mishimoto;748354803310;12.7;10.16;12.7;0.91;"Mishimoto,Heat,Defense,Heat,Protective,Tape,-,2"",x,15,Roll,MMGRT-215,Mishimoto";"Mishimoto Heat Defense Heat Protective Tape - 2"" x 15 Roll";"Mishimoto,Heat,Defense,Heat,Protective,Tape,-,2"",x,15,Roll,MMGRT-215,Mishimoto";Mishimoto-MMGRT-215;3
1;"Mishimoto Heat Defense Heat Protective Tape - 2"" x 35 Roll";63.76;78;35.068;MMGRT-235;Resource Intl Automotive LT;Mishimoto;748354803327;12.7;10.16;12.7;0.91;"Mishimoto,Heat,Defense,Heat,Protective,Tape,-,2"",x,35,Roll,MMGRT-235,Mishimoto";"Mishimoto Heat Defense Heat Protective Tape - 2"" x 35 Roll";"Mishimoto,Heat,Defense,Heat,Protective,Tape,-,2"",x,35,Roll,MMGRT-235,Mishimoto";Mishimoto-MMGRT-235;3
1;Mishimoto BMW F80 M3/M4 Performance Heat Exchanger, 2015-2020;585.68;78;322.124;MMHE-F80-15;Resource Intl Automotive LT;Mishimoto;811580037382;10.16;50.8;71.12;6.12;Mishimoto,BMW,F80,M3/M4,Performance,Heat,Exchanger,,2015-2020,MMHE-F80-15,Mishimoto;Mishimoto BMW F80 M3/M4 Performance Heat Exchanger, 2015-2020;Mishimoto,BMW,F80,M3/M4,Performance,Heat,Exchanger,,2015-2020,MMHE-F80-15,Mishimoto;Mishimoto-MMHE-F80-15;3
1;Mishimoto 2021+ BMW G8X M3/M4 Performance Heat Exchanger, Automatic;600;78;330;MMHE-G80-21AT;Resource Intl Automotive LT;Mishimoto;840197718414;16.51;55.88;76.2;11.72;Mishimoto,2021+,BMW,G8X,M3/M4,Performance,Heat,Exchanger,,Automatic,MMHE-G80-21AT,Mishimoto;Mishimoto 2021+ BMW G8X M3/M4 Performance Heat Exchanger, Automatic;Mishimoto,2021+,BMW,G8X,M3/M4,Performance,Heat,Exchanger,,Automatic,MMHE-G80-21AT,Mishimoto;Mishimoto-MMHE-G80-21AT;3
1;Mishimoto 2021+ BMW G8X M3/M4 Performance Heat Exchanger, Manual;646;78;355.3;MMHE-G80-21MT;Resource Intl Automotive LT;Mishimoto;840197718421;16.51;55.88;76.2;11.72;Mishimoto,2021+,BMW,G8X,M3/M4,Performance,Heat,Exchanger,,Manual,MMHE-G80-21MT,Mishimoto;Mishimoto 2021+ BMW G8X M3/M4 Performance Heat Exchanger, Manual;Mishimoto,2021+,BMW,G8X,M3/M4,Performance,Heat,Exchanger,,Manual,MMHE-G80-21MT,Mishimoto;Mishimoto-MMHE-G80-21MT;3
1;Mishimoto Infiniti Q50/Q60 3.0T Performance Heat Exchanger, 2016+;553.19;78;304.2545;MMHE-Q50-16;Resource Intl Automotive LT;Mishimoto;811580036569;10.16;50.8;71.12;6.12;Mishimoto,Infiniti,Q50/Q60,3.0T,Performance,Heat,Exchanger,,2016+,MMHE-Q50-16,Mishimoto;Mishimoto Infiniti Q50/Q60 3.0T Performance Heat Exchanger, 2016+;Mishimoto,Infiniti,Q50/Q60,3.0T,Performance,Heat,Exchanger,,2016+,MMHE-Q50-16,Mishimoto;Mishimoto-MMHE-Q50-16;3
1;Mishimoto 20+ Toyota Supra Aluminum Heat Exchanger;801.82;78;441.001;MMHE-SUP-20;Resource Intl Automotive LT;Mishimoto;840197700570;55.88;15.24;76.2;10.82;Mishimoto,20+,Toyota,Supra,Aluminum,Heat,Exchanger,MMHE-SUP-20,Mishimoto;Mishimoto 20+ Toyota Supra Aluminum Heat Exchanger;Mishimoto,20+,Toyota,Supra,Aluminum,Heat,Exchanger,MMHE-SUP-20,Mishimoto;Mishimoto-MMHE-SUP-20;3
1;Mishimoto Silicone Vacuum Hose, 10mm x 100cm, Black;16.94;78;9.317;MMHOSE-10100BK;Resource Intl Automotive LT;Mishimoto;748354801064;27.94;5.08;45.72;1.36;Mishimoto,Silicone,Vacuum,Hose,,10mm,x,100cm,,Black,MMHOSE-10100BK,Mishimoto;Mishimoto Silicone Vacuum Hose, 10mm x 100cm, Black;Mishimoto,Silicone,Vacuum,Hose,,10mm,x,100cm,,Black,MMHOSE-10100BK,Mishimoto;Mishimoto-MMHOSE-10100BK;3
1;Mishimoto Silicone Vacuum Hose, 10mm x 100cm, Blue;16.94;78;9.317;MMHOSE-10100BL;Resource Intl Automotive LT;Mishimoto;748354801040;27.94;5.08;45.72;1.36;Mishimoto,Silicone,Vacuum,Hose,,10mm,x,100cm,,Blue,MMHOSE-10100BL,Mishimoto;Mishimoto Silicone Vacuum Hose, 10mm x 100cm, Blue;Mishimoto,Silicone,Vacuum,Hose,,10mm,x,100cm,,Blue,MMHOSE-10100BL,Mishimoto;Mishimoto-MMHOSE-10100BL;3
